Username,Handle,Timestamp,Text,Replys,Retweets,Likes
Anemê,@TiaBiba49,2017-06-06T13:10:26.000Z,"Sindicato q organizou carta de apoio a secretário d Cultura de Doria é presidido pelo próprio Sturm http://diariodocentrodomundo.com.br/essencial/sindicato-que-organizou-carta-de-apoio-a-secretario-de-cultura-de-doria-e-presidido-pelo-proprio-sturm/CAD%C3%8A… MÍMIMI #ROUANET?
2
1",,2,1
Anemê,@TiaBiba49,2017-06-06T12:57:08.000Z,"Maravilhosa Fernanda Montenegro Muita falta de consideração e respeito com ela, o meme q vi ontem!
Oh,mímimi #Rouanet não, seja criativo!",,,
AlexCordeiro,@citzenofworld,2017-05-29T00:27:41.000Z,"@rosisia Enquanto o país se fode, eles guardam o salarinho #Rouanet bem guardadinho!!! #MicoDasDiretas
1
1",,1,1
AlexCordeiro,@citzenofworld,2017-05-29T00:23:35.000Z,"Em resposta a 
@ot_fonseca
Até parece Caracas ou Pyongyang #Rouanet #Mortadela #Vagabundos #CUT #Mensaleiros Não se preocupem a #Globo está do lado de vcs!
1",,,1
Francisco Justo,@chicojusto55,2017-05-28T21:48:44.000Z,"O povão miserável que dizem defender ñ compram seus ingressos
Sem a moleza da lei #Rouanet , ficarão à míngua sem nossos ingressos!
#boicote
1",,,1
Edu Reis - &,@ereis73,2017-05-28T19:41:23.000Z,"Em resposta a 
@CamilaPitanga
E #Rouanet de Volta Já!   ...SQN (É Inconstitucional)
5",,,5
Príncipe Lazlo,@10lazlo,2017-05-28T19:16:16.000Z,"#rouanet #ANALfabeto
1",,,1
Fco_leandro,@Leandro_011276,2017-05-28T18:36:39.000Z,"Em resposta a 
@rosedbarros
Maconha / cola /  crack / álcool / ecstasy #rouanet",,,
Fco_leandro,@Leandro_011276,2017-05-24T10:15:25.000Z,"Em resposta a 
@ajuricabat
 e 
@AmexGamboa
#rouanet",,,
,@AlixCayre,2017-05-18T17:05:57.000Z,"Em resposta a 
@saraa1610
#masque #rouanet #genant #hashtags #kikou
1
2",1,,2
Chico D'Angelo,@chico_dangelo,2017-05-18T13:33:33.000Z,"Um exemplo raro: a #CPI da #Rouanet teve resultado surpreendente. Vejam meu artigo publicado hoje no 
@JornalOGlobo
 https://glo.bo/2pWZxAy
1
2",,1,2
Flávio - O #STF é uma vergonha,@ferreira_f_h,2017-05-12T09:57:02.000Z,"Em resposta a 
@ClaudiaLeitte
Já devolveu a grana da #Rouanet ? #NossosImpostos #OurTaxes",,,
JLeiva,@_jleiva,2017-05-10T12:44:42.000Z,"Aprovado por unanimidade, texto da CPI da #Rouanet sugere indiciamento de 12 pessoas e defende descentralizar verba
http://g1.globo.com/politica/noticia/cpi-da-lei-rouanet-aprova-relatorio-final-e-sugere-indiciamento-de-12-pessoas.ghtml…
1
1",,1,1
Brida,@msantiago_lima,2017-05-09T23:08:18.000Z,Alô Maria Betânia! Alô José de Abreu! Os #artistas do #teatro municipal do RJ estão sem receber! Ajudem eles já que receberam da #rouanet,,,
Ibram/MTur,@museusbr,2017-03-21T17:20:01.000Z,"As áreas #museus e #patrimônio não se enquadram no novo teto por projeto escalonado: saiba o que mudou! #cultura #financiamento #rouanet
Secretaria Especial da Cultura
@CulturaGovBr
 · 21 de mar de 2017
#MinC l Conheça o pacote de mudanças que vai corrigir as principais distorções da #LeiRouanet: http://bit.ly/2mLRns4  #Écultura
1",,1,
Aloisio,@JAloisioSoares,2017-03-08T14:19:26.000Z,A #farra com a grana pública via #Lei #Rouanet continua. A obra da vez: Dogville Peça #teatral. Assim classe #artística passa apoiar #Temer.,,,
ledo,@EuropaReal,2017-03-08T03:08:44.000Z,limite de R$ 150 no preço dos ingressos de eventos que captaram recursos via #Rouanet https://br.yahoo.com/noticias/reformula%C3%A7%C3%A3o-da-lei-rouanet-prev%C3%AA-202037596.html…,,,
MARILIA DE LIMA,@eumariliadelima,2017-03-06T02:18:09.000Z,"FAÇA SUA INSCRIÇÃO: http://ln.is/list-manage1.com/myo9H… 
#online #Rouanet #proac #captacaoderecursos... http://fb.me/3LdyE8WW8",,,
Bruno Leonard,@bruno_leonard_,2017-03-03T21:52:45.000Z,"Esse cara é milionário e quer mais mamata do Rou(b)anet?
#cpiJA #CPI #Rouanet
ApocalipseDal
@DalborgaCoxa
 · 2 de mar de 2017
Ui",,,
JLeiva,@_jleiva,2017-03-03T12:34:35.000Z,"@CulturaGovBr
 contratará temporários para tentar avançar na análise de prestação de contas de projetos da #Rouanet http://oglobo.globo.com/cultura/minc-contratara-148-servidores-para-analisar-prestacoes-de-contas-da-lei-rouanet-20975911…",,,
Celso neto,@celso_BJJ,2017-03-03T11:32:40.000Z,"Em resposta a 
@UOLNoticias
 e 
@UOL
#rouanet #fake_news",,,
Um Marco na História,@marcotulio78,2017-03-03T01:44:37.000Z,"Em resposta a 
@lobaoeletrico
 @J_Eustaquio
 e 
@MonaDorf
 e tem que devolver dinheiro da #Rouanet
2",,,2
Ventos Frios,@tiabili,2017-03-01T17:52:18.000Z,"Em resposta a 
@RBandeirantes
 @ClaudiaLeitte
 e mais 2
e agora será que dá pra pagar o que deve ? #Rouanet",,,
Metrópoles,@Metropoles,2017-02-01T14:50:12.000Z,"Claudia Leitte ignora prazo para devolver R$ 1,2 milhão da #Rouanet - http://ow.ly/UUTo308zhDG
3
5
10",3,5,10
Pollyana Gama,@_pollyanagama,2017-01-30T19:39:20.000Z,"Medida importante, a Lei #ROUANET tem forte influência nas diretrizes da cultura em nosso país, precisamos torná-la mais democrática!
Davi Zaia
@DaviZaia
 · 30 de jan de 2017
#cultura #PPS23 #vamostrabalhar

Grande conquista para a nossa Cultura! Ministro Roberto Freire reconhece a... http://fb.me/2Gebo6PmG
1",,,1
BFV Cultura e Esport,@BFVCultura,2017-01-29T00:06:57.000Z,"Sabe a diferença entre o art 18 e 26 da Lei Rouanet? 
Veja: https://goo.gl/y5dIu8  
#Rouanet #CulturaGovBr #Cultura #LeiRouanet #BFV
3",,,3
Leandro Freires,@freirespace,2017-01-28T00:55:06.000Z,"Em resposta a 
@Cecillia
 e 
@RicardoPipo
Deve ter ganhado quanto de #Rouanet? ",,,
Fco_leandro,@Leandro_011276,2017-01-26T15:48:17.000Z,"Em resposta a 
@MBCMaranhao
 e 
@jdoriajr
ator que vive da lei #rouanet",,,
Soutiens Valls 68,@ManuelValls68,2017-01-19T10:57:39.000Z,"RT Le18eAvecMValls:  Rues #Belliard et #Rouanet, n'oubliez pas demain manuelvalls sera au #Trianon à 19h30 … https://twitter.com/i/web/status/822030313266221056…",,,
Zé de Abreu - PT,@zehdeabreu,2016-12-10T11:44:44.000Z,"Você ja comeu sua ração de alfafa hoje? Sabe que o padrinho de casamento do Aebrio captou 21 milhões só em 2015? #Rouanet https://twitter.com/Bruno_AO1/status/807539645747699712…
Este Tweet não está disponível.
13
28",,13,28
Rafael,@delazeri_rafael,2016-12-08T15:13:19.000Z,"Eita. Olha ela pixando mais os boquinhas, #Artistas 
#Rouanet ACABOU!
Dilma Rousseff
@dilmabr
 · 8 de dez de 2016
Os artistas brasileiros são uma das principais trincheiras da resistência ao golpe no Brasil.",,,
⑫ Stein (8-4),@RoneiStein,2016-12-03T18:40:07.000Z,"True é receber pra defender? #Rouanet
*PITTY*
@Pitty
 · 3 de dez de 2016
""temer não vai ao velório por medo de vaia"" ""temer resolve ir porque pegou mal""; quando a pessoa não é true a emenda sai pior que o erro",,,
Rúbia,@Rubiaa_C,2016-11-27T18:30:22.000Z,"Imaginei, com dinheiro de #Rouanet é fácil escolher destinos!
Zé de Abreu - PT
@zehdeabreu
 · 27 de nov de 2016
Atenas. https://twitter.com/rcbencal/status/802926570050465792…
3
3",3,,3
Fernando Borges,@fernandohborges,2016-11-24T22:57:43.000Z,"#bizarro #rouanet #GilbertoGil

Merece perdão? http://fb.me/8HUbMv9sW
1
1",,1,1
JLeiva,@_jleiva,2016-11-24T12:23:25.000Z,"Para 
@freire_roberto
, novo ministro da Cultura, corrupção é problema ""fundamentalmente"" de gestão e não da #Rouanet. http://globosatplay.globo.com/globonews/v/5470342/…
1",,,1
Rúbia,@Rubiaa_C,2016-11-23T15:57:15.000Z,"Tem um palhaço #Rouanet passando na sua timeline!
5
45
68",5,45,68
Chico D'Angelo,@chico_dangelo,2016-11-22T20:12:04.000Z,"Veja aqui o programa 
@xnacional
, de que participei ontem para falar sobre a CPI da #Rouanet
https://youtube.com/watch?v=UETFAn_uS-E…",,,
bílio Murce,@abiliomurce,2016-11-21T17:18:04.000Z,"Em resposta a 
@exame
para começar, que usa o incentivo da lei #Rouanet não pode cobrar bilheteria. Salvo se provar q o lucro não está embutido no projeto.
1
1",1,,1
Anjoka #ForaBolsonaro Protótipo de Ditador,,2016-11-19T15:05:27.000Z,"Em resposta a 
@Anaamvs_Sanches
 @Estadao
 e 
@freire_roberto
Essa gente tá sempre atrás duma ""boquinha fácil"". Haja #Rouanet pra comedores de mortadela.
1
5",,1,5
Portal Brasil,@portalbrasil,2016-11-18T21:40:01.000Z," Por irregularidades, quase R$ 5 mi captados via #Rouanet serão devolvidos: http://bit.ly/2go9RQP 
@CulturaGovBr
1
5
4",1,5,4
Valdeirgv,@valdeir_gv,2016-11-18T19:42:53.000Z,#Rouanet http://fb.me/2MWZKE5Qm,,,
CACHORRÃO,@buzioss,2016-11-18T17:29:28.000Z,"Zè Filho da puta Abreu terá de devolver 300 mil reais captados na merda da lei Rouanet , se Fodeu Otario ! #zeabreu #filhodaputa #rouanet",,,
Júlio,@julioespindula,2016-11-18T14:04:23.000Z,"@zehdeabreu
 #PAZ #ROUANET #CAVIAR #DEVOLVE",,,
Fernando Borges,@fernandohborges,2016-11-18T13:20:18.000Z,"#JosédeAbreu #Rouanet

E agora? http://fb.me/5J0ENVXiY
1
1",,1,1
VALÉRIA FERNANDES,@valeriaqibrasil,2016-11-08T17:03:07.000Z,"Em resposta a 
@valeriaqibrasil
 e 
@MichelTemer
EM TEMPOS DE CRISE VERBA D CULTURA,#LEI #ROUANET, EVENTOS DEVERIA SER CORTADO DOS GASTOS.FESTA É QDO O CAIXA TA SOBRANDO...
1
2
1",1,2,1
Rafael,@delazeri_rafael,2016-11-07T23:24:41.000Z,"Que falta você faz... querida #Rouanet
Jornal O Globo
@JornalOGlobo
 · 7 de nov de 2016
Murilo Benício tirou R$ 1 milhão do próprio bolso para viabilizar o filme 'O beijo no asfalto'. http://glo.bo/2ftkNcy",,,
Altair Mendanha,@alt59,2016-11-04T11:48:24.000Z,"#Lei #rouanet, #criada e #usada #por uma #elite que #não #precisava #dela. Os #pequenos #jamais #chegaram #perto! Entende agora o porque de.
1
1",1,,1
Alexˢᵃᶠ,@anarquiteto,2016-11-04T01:18:05.000Z,#Rouanet financia nóis #miltretao #youtube #arte #MenosMincMaisMiltretao,,,
Rafael,@delazeri_rafael,2016-11-01T01:34:05.000Z,"Ahhhhhhhh, a mulher do Zé de Abreu recebeu dinheiro da LEI #ROUANET 

#CPIdaRouanet já !! 

#Bolsonaro
 #Superpop
3",,,3
Rafael,@delazeri_rafael,2016-10-31T20:12:36.000Z,"Hummmm 
Quando essa moda pegar na #PF heim, Artistas. 
#LavaJato neles!! #Rouanet
VEJA
@VEJA
 · 31 de out de 2016
PM interrompe espetáculo e prende ator em Santos http://abr.ai/2efP4fX
1",,,1
Rafael,@delazeri_rafael,2016-10-31T13:42:12.000Z,"#artistas #intelectuais Cadê vocês??? 

Viva o #MinC a #Rouanet e o #PT
Fique em casa
@EoLili2010
 · 31 de out de 2016
Teatro Municipal de SP tem déficit de R$ 28 milhões após desvios http://veja.abril.com.br/entretenimento/teatro-municipal-de-sp-tem-deficit-de-r-28-milhoes-apos-desvios/… via @VEJA.com
1
1",,1,1
Rafael,@delazeri_rafael,2016-10-31T00:45:35.000Z,"DEVOLVE O dinheiro da  #ROUANET 
VAGABUNDO!!! 

Agora só assisto #Record !! 

#LuanSantanaNoFantastico #ChoraFreixo
2",,2,
Marco Tulio de Melo,@mtm1409,2016-10-31T00:00:45.000Z,"Devolvam a verba da #rouanet #pseudoartistas #esquerdopatas
#ForaFreixo",,,
WM NewsEntertainment,@WanMachWM,2016-10-29T19:05:34.000Z,"c/
@Wanlennon
 
Esse tá na campanha do froxo p/arrumar1boquinha no Rio!A teta #rouanet secou,s/audiências despencando! https://twitter.com/misscaviar/status/792429511681933312…
Este Tweet não está disponível.
1",,,1
Caldeirão News,@caldeiraonews,2016-10-29T12:39:29.000Z,PF mira festa da #Fosfértil com show de Sérgio Reis via lei #Rouanet http://caldeiraopolitico.com.br/materias/36217/2/PF-mira-festa-da-Fosfertil-com-show-de-Sergio-Reis-via-lei-Rouanet#.WBSYcf2tlH0.twitter…,,,
VALÉRIA FERNANDES,@valeriaqibrasil,2016-10-28T13:16:10.000Z,"Sr.#PRESIDENTE 
@MichelTemer
 NÃO SERIA MAIS VIÁVEL, COMEÇAR FAZENDO  CORTES P/#ROUANET, DO QUE CONGELAR VERBAS P/ #SAÚDE E #EDUCAÇÃO. .???
1
3
2",1,3,2
VALÉRIA FERNANDES,@valeriaqibrasil,2016-10-28T12:55:25.000Z,"Em resposta a 
@Estadao
EXTINGUE A #LEI #ROUANET. ..SIMPLES ASSIM...E UTILIZA ESSA VERBA N #SAÚDE. É BEM MAIS ÚTIL.
1
1",,1,1
Fernando Borges,@fernandohborges,2016-10-27T23:49:16.000Z,"#RobertoCarlos #Rouanet 

Sobrou até para o rei? http://fb.me/1uRDhYdtU",,,
Rafael,@delazeri_rafael,2016-10-27T21:31:58.000Z,"Não apareceu um intelectual, um artista indignado.  #Rouanet
UOL Notícias
@UOLNoticias
 · 27 de out de 2016
Desvios de R$ 25 milhões da Rouanet bancaram festas de montadora e clube, diz PF http://bit.ly/2e1IcTn
1
1",1,1,
Octaviano Tatau,@OctavianoTatau,2016-10-27T13:53:27.000Z,Via Estadão: #Transparência e #PF investigam desvios de recursos públicos na #Lei #Rouanet -  http://ln.is/estadao.com.br/PUFGQ…,,,
Octaviano Tatau,@OctavianoTatau,2016-10-27T13:49:38.000Z,Via #Estadão: #Transparência e #PF investigam #desvios de recursos públicos na #Lei #Rouanet -  http://ln.is/estadao.com.br/65JAh…,,,
Octaviano Tatau,@OctavianoTatau,2016-10-27T13:47:47.000Z,Via #Estadão: #Transparência e #PF investigam desvios de recursos públicos na #Lei #Rouanet -  http://ln.is/estadao.com.br/kRjeL…,,,
O Vingador®,@Vingador2015,2016-10-24T21:51:57.000Z,"Em resposta a 
@lobaoeletrico
E sem Lei #ROUANET,
1
2
11",1,2,11
kiks,@oyecucho,2016-10-23T14:08:13.000Z,"usar periferia pra ganhar dinheiro em cima do criticado sistema, ta cheio #emicida #rouanet ta fazendo o mesmo que  um político",,,
Wagner Silva,@Wagner0288,2016-10-22T14:49:46.000Z,"#ClaudiaLeitte terá que devolver R$ 1.2 milhão que pegou através da Lei #Rouanet , pois não teve como comprovar os gastos. A farra acabou!",,,
joão Sidney Pontes,@jspontes,2016-10-21T19:14:41.000Z,"#justiça seja feita,os #chupinsdanação,terão que devolver dinheiro captado na #lei #rouanet http://fb.me/7kcINo8dO",,,
Dep. Carlos Andrade,@carlosandradedf,2016-10-21T16:01:25.000Z,"Saiu hoje na Folha de Boa Vista

#JuntosNósPodemos #CPI #Rouanet http://fb.me/8gY1b7qO8",,,
Reconquête Française,@deusvult_fr,2016-10-21T15:13:53.000Z,"#Vichy/#Pétain : alliance de l’#État et de l’#Église – Florian #Rouanet : https://youtube.com/watch?v=nvy1LXecFlk… #France #Catholicisme #Conférence #Paris
2
2",,2,2
WM NewsEntertainment,@WanMachWM,2016-10-16T22:33:17.000Z,"Em resposta a 
@GalizaAr
 e 
@laurojardim
:
@WagnerMouraReal
 Recusou pq teria q fazer 2papéis:d'ator principal,protagonista,e d'corrupto,propineiro da #Rouanet
1
2",,1,2
Tiago Nunes,@tcarmonunes,2016-10-15T04:49:46.000Z,"@antoniotabet
 Vai tomar no seu cú filho de uma puta, seu merda, vai mamar na teta do governo cusao #Rouanet",,,
Richard Gorin,@gorinrichard,2016-10-14T19:49:11.000Z,#LeVoltigeur #Rouanet #Creissan @ Chalet Bianco https://instagram.com/p/BLjj9FVgKwD/,,,
Junqueira Jr,@cejunqueirajr,2016-10-13T01:38:57.000Z,"Ja preparei a pipoca e o suco de abacaxi, essa novela eu não perco por nada!!! 
#Rouanet #EsquerdaMamadora #TetaSecou https://twitter.com/conexaopoiitica/status/785831237638361088…
Este Tweet não está disponível.
1
1",,1,1
Marcelo Baptista,@camabap,2016-10-11T00:29:13.000Z,Má Rapaiz....A Boa e Velha Lei #Rouanet kkkkkkkkkkkkkkkk http://fb.me/5wkRGW1py,,,
Wellington Ignácio,@Wellington_Live,2016-10-10T01:31:28.000Z,"Um absurdo a #OSB passando por crise financeira, cadê a lei #Rouanet ? Eles sim merecem este recurso, não artistas milionários?",,,
Reconquête Française,@deusvult_fr,2016-10-08T15:06:02.000Z,"#Vichy/#Pétain – I. #Ascension au pouvoir : 
http://deus-vult.org/actualites/vichypetain-i-ascension-au-pouvoir/… #Église #État #Rouanet #Conférence #Paris #Nationalisme #Catholicité
1",,1,
Reconquête Française,@deusvult_fr,2016-10-08T14:39:59.000Z,"#Vichy/#Pétain : alliance de l’#État français et de l’#Église catholique – Florian #Rouanet : http://deus-vult.org/actualites/vichypetain-alliance-de-letat-francais-et-de-leglise-catholique-florian-rouanet/… #Natio #Catho
2",,2,
Inha Amaral,@InhaAmarall,2016-10-06T03:45:46.000Z,"6 milhões Dilma deu #rouanet dos cofres públicos para esse lixo #EFada. Eu como tenho vergonha na cara, jamais irei dar bilheteria.
1
1",,1,1
Reconquête Française,@deusvult_fr,2016-10-05T15:11:04.000Z,"«#Pétain à #Vichy : alliance de l’#État français et de l’#Église catholique», #Conférence de #Rouanet à #Paris : https://youtu.be/nvy1LXecFlk
2
1",,2,1
Otoni,@Carlos_Otoni,2016-10-02T02:17:56.000Z,"Em resposta a 
@joaorock
e vai comemorar amanhã na urna. Afinal mama q é uma blz na teta do governo. #rouanet",,,
Fernando Hamad,@AlBundyBR,2016-09-29T18:57:01.000Z,"@luansantana
 devolve o dinheiro do rouanet pra Brasil. O povo quer emprego, saude, educação e vida digna! #rouanet",,,
Rafael,@delazeri_rafael,2016-09-27T21:27:28.000Z,"Em resposta a 
@g1
Vai lá Sonia Braga, brilhe, siga até à luz. 

#Aquarius de merda... #Rouanet na cadeia!!
1",,,1
NECCULT,@neccult,2016-09-27T21:26:25.000Z,"Confira ainda nosso projeto ""Fomento à Cultura Brasileira: Políticas e Indicadores""! #OBEC #cultura #fomentocultura #rouanet #leirouanet",,,
MrMojoRising,@just_Marcos,2016-08-30T01:30:56.000Z,"Um gentleman http://oantagonista.com/posts/um-gentleman… via: 
@o_antagonista
 #DilmaMentirosa #ROUANET #AcabouPT #ImpeachmentJa",,,
RadioatividadeJP,@RadioatividadJP,2016-08-28T16:28:42.000Z,"Em resposta a 
@UOLNoticias
#rouanet
1",,,1
Rafael,@delazeri_rafael,2016-08-25T18:09:01.000Z,"Bem feito.... Chora mais povinho da #Rouanet
Brasil 247
@brasil247
 · 25 de ago de 2016
Após denúncias de perseguição, Fiúza deixa comissão do Oscar http://brasil247.com/pt/247/cultura/251697/Ap%C3%B3s-den%C3%BAncias-de-persegui%C3%A7%C3%A3o-Fi%C3%BAza-deixa-comiss%C3%A3o-do-Oscar.htm… Meio artístico vê disposição contra o filme Aquarius",,,
Beatriz Ramos,@BiaRMesquita,2016-08-25T17:02:41.000Z,"Em resposta a 
@narizgelado
vai virar um pastelão ou novela mexicana. Não há ilha de edição que salve esse material. Espero que não seja projeto #Rouanet
2",,,2
Tiago Santaren,@Tsantaren,2016-08-25T03:42:22.000Z,"Gente ignorante dirá que esses artistas estrangeiros, foram contemplados com a Lei #Rouanet.
Folha de S.Paulo
@folha
 · 24 de ago de 2016
Artistas estrangeiros se unem à campanha contra impeachment de Dilma http://uol.com/bljStn",,,
Rafael,@delazeri_rafael,2016-08-15T03:51:50.000Z,"Em resposta a 
@OUrsoOficial
@CocaCola_Br
 @luansantana
 Teve cache da #Rouanet pra essa propaganda tbm??",,,
Gilberto D€U5Z4UM Mello,@Deuszaum,2016-08-12T02:55:21.000Z,"Apoio 100%  Não é boicote é agir com decência e respeito às pessoas que morrem no #SUS por impostos #Rouanet
Cdeah
@cdeahill
 · 11 de ago de 2016
Ignoro esses artistas petistas. Não vou a shows, teatro, ignoro até no Twitter. Por mim vão morrer de fome! 
2",,,2
Gilberto D€U5Z4UM Mello,@Deuszaum,2016-08-11T01:38:09.000Z,#SomosTodosSusanaVieira O grupinho da #Rouanet está tentando cruscificar mais um que é a favor de #LulaNaCadeia https://br.vida-estilo.yahoo.com/susana-vieira-cria-pol%C3%AAmica-com-nordestinos-e-%C3%A9-182013348.html…,,,
Chris Alvarenga,@chrisalvarenga,2016-08-08T20:12:58.000Z,"Eis a Lei Rouanet!!
Os verdadeiros artistas não precisam disso!!
#rouanet ###lei #claudialeite #gisele ##copa... http://fb.me/7zjpjbXHt",,,
André,@AndreRickli,2016-08-06T00:47:45.000Z,"100 milhões foi o orçamento da cerimônia, garanto que 5 milhões foi o cachê do Zeca Pagodinho e D2. Bota na conta da #Rouanet",,,
Rafael,@delazeri_rafael,2016-08-05T04:09:52.000Z,"Em resposta a 
@folha
Ocupa o quê, babacas!?! Depois disso ele vai embora pro Leblon dormir. 

Lá fica os sem tetos ""artistas"".

Mamata da #Rouanet acabou!
1
1",1,,1
Seu voto significa NADA. Separatismo = solução,,2016-08-05T00:10:24.000Z,#Filme com #youtuber Kéfera capta 3 milhões via lei similar à #Rouanet http://ilisp.org/noticias/filme-com-youtuber-kefera-capta-3-milhoes-de-reais-via-lei-similar-rouanet/… #ImpostoéRoubo e gera #pobreza e desigualdade,,,
Silviane Bellato,@silvianebellato,2016-08-04T20:10:52.000Z,"estou torcendo para que todos corruptos trambiqueiros sejam pegos, cedo ou tarde, a verdade sempre aparece. Este país precisa mudar.#rouanet
1",,,1
Silviane Bellato,@silvianebellato,2016-08-04T15:31:47.000Z,"o cidadão deve ser o fiscal da Lei, fazer sua parte para garantir que seus direitos prevaleçam. #lei #rouanet #Brasil",,,
Gilberto D€U5Z4UM Mello,@Deuszaum,2016-08-03T16:29:58.000Z,"Esse povinho que mamou da #Rouanet não precisam do #SUS e nem se importam com quem precisa https://twitter.com/misscaviar/status/760871222439735297…
Este Tweet não está disponível.
1",,,1
Altair Mendanha,@alt59,2016-08-01T13:35:20.000Z,"#Minc, considerado #reserva de #PETISTAS, vai  aos poucos e sem #alarde se #livrando desses #malfeitores e #aproveitadores da #Lei #Rouanet.
1",,,1
Janaina Liendbergh,@jubisafadao,2016-08-01T01:21:13.000Z,"Já que eu não recebo nada da #LeiRouanet deixa eu ir dormir que amanhã tenho aula pra ter um futurinho... 
#LeticiaSabatella #Rouanet
1
1",,1,1
kiks,@oyecucho,2016-07-27T16:12:41.000Z,"#emicida burgues que canta rap, éh rico, fala mal do governo mas nao perdeu a oportunidade da boquinha da dilma #rouanet
1",1,,
Jerry Matarazzo,@jerrymatarazzo,2016-07-27T11:21:16.000Z,"Qual sua opinião sobre a #Rouanet? A favor ou contra? Abordaremos esse tema em breve no nosso #blog
1",,1,
Jefferson Shaka Ciclista,@JFCC__,2016-07-26T11:50:31.000Z,"Do lado mercenário de Gilberto Gil o Carnaval da #Rouanet dura o ano inteiro... Foda-se quem estiver na fome total.
https://twitter.com/Julylsantos/status/757727660940197888/video/1…
8
4",,8,4
♡რ ₱𝓡𝓞𝓢𝓐ᵈᵃ℟Ѻᔕץღ,@ahh_amore,2016-07-22T14:56:24.000Z,"Em resposta a 
@ahh_amore
Esses GRUPOS vestem a CAMISA COMUNISTA porque SÃO BENEFICIADOS pela #ROUANET em FILMES e PEÇAS, quem quiser comprovar #PESQUISE",,,
Mauro Amoedo,@M_Amoedo,2016-07-22T12:57:07.000Z,"Tem dinheiro da #Rouanet ???

Se tem, TÔ FORA !!!
Imagem Filmes
@ImagemFilmes
 · 21 de jul de 2016
Com Ingrid Guimarães e Fabio Assunção, Entre Idas e Vindas estreia hoje nos cinemas, não perca, é diversão na certa!
https://amp.twimg.com/v/d27c0cb0-1746-433b-8221-b65b2e6b6575…",,,
Pujol A,@Pujol_A,2016-07-20T16:53:29.000Z,"Se o #ministrodacultura está preocupado com a CPI da Lei #Rouanet é porque algo de podre existe. Hora de limpar o lixo no 
@CulturaGovBr
 .",,,
JLeiva,@_jleiva,2016-07-20T12:00:33.000Z,"Ministro 
@caleromarcelo
 vai atuar para que CPI da #Rouanet na 
@CamaraDeputados
 não criminalize classe artística... http://fb.me/2DFfV4SnC",,,
Fernando Borges,@fernandohborges,2016-07-19T17:18:54.000Z,"#Polêmica #Cultura #Rouanet

Bem estranha essa preocupação, né? http://fb.me/555UaoehZ",,,
#StopCoupInBrazil,@w1bs,2016-07-18T21:17:10.000Z,"A era do engavetamento voltou! A Câmara com a #Zelotes e o Moro/PSDB/Globo com a #Rouanet ! Qual vai ser o próximo??
LeiLocatelli13
@LeiLoc13
 · 18 de jul de 2016
Eu já desconfiava... Corrupção e sonegação são só dos artistas vagabundos do PeTê... 
Globo está limpa?
4
3",,4,3
Rúbia,@Rubiaa_C,2016-07-15T19:31:17.000Z,"Mais legal seria artista sem Lei #Rouanet
Tico Santta Cruz
@Ticostacruz
 · 11 de jul de 2016
Que tal ""igreja sem partido""? 
Seria legal hein
2",,,2
Fabrizio Bucella,@FabrizioBucella,2016-07-13T13:46:19.000Z,"Du vin espagnol vendu vin de table français : la fraude dont peu de monde parle. http://anthocyanes.fr/fraude-vin-de-table-laude/… #rouanet #Aude 
@AnthocyaneVins
3",,,3
Fernando Borges,@fernandohborges,2016-07-13T13:40:48.000Z,"#Cultura #Rouanet #Polêmica

Demorou, né? http://fb.me/82g8Ghq19",,,
JLeiva,@_jleiva,2016-07-13T12:06:31.000Z,"@transparenciabr
 sugere que ações culturais apoiadas pela #Rouanet usem cadastro do 
@bolsafamilia
 para dar ingresso http://cgu.gov.br/noticias/2016/07/ministerio-da-transparencia-recomenda-ao-minc-melhorias-na-execucao-da-lei-rouanet…",,,
Antonio Neto,@Antonio_gn,2016-07-06T18:21:15.000Z,"NADA! Silêncio total, como se não fosse com eles... #rouanet
1",,,1
Francamente,@tainanfranco,2016-07-04T22:44:52.000Z,"Um mês, 80 empresas....seguimos com captação de recurso para projetos culturais!!!! #proac #rouanet #mov8",,,
Jeff Coutinho,@CoutinhoJeff,2016-07-04T15:41:27.000Z,"Em resposta a 
@reacamorena
vai ter sessão da #rouanet?
1",1,,
O Brasil Faliu,@obrasilfaliu,2016-07-04T03:46:16.000Z,Fraude à Lei #Rouanet: danem-se as criancinhas http://veja.abril.com.br/noticia/brasil/fraude-a-lei-rouanet-danem-se-as-criancinhas…,,,
ledo,@EuropaReal,2016-07-04T00:38:03.000Z,Ministério da Cultura sabia de boa parte das irregularidades na operação da Lei #Rouanet http://br.blastingnews.com/brasil/2016/07/pf-diz-que-governo-sabia-de-fraudes-da-rouanet-com-famosos-e-apresenta-provas-chocantes-00994227.html?yptr=yahoo…,,,
Anemê,@TiaBiba49,2016-07-03T20:25:13.000Z,"Vai vendo,  Argel tá durando mais nos #TT do que a #Friboi #Rouanet #Ibope !",,,
Fernando Borges,@fernandohborges,2016-07-03T14:35:06.000Z,"#PolíciaFederal #Rouanet #Polêmica

Agora eu quero ver eles defendendo a lei rs http://fb.me/1bx9sMlFk",,,
Diogo Azoubel,@diogoazoubel,2016-07-03T04:01:24.000Z,#Rouanet: a viralidade da trolagem que oculta o mais relevante — Medium http://buff.ly/298ljbu,,,
